# TOPAS Version: 3.5
# Parameter File: MyNozzle.txt
# Results for scorer DoseAtPhantom
# Scored in component: Phantom
# X in 1 bin  of 20 cm
# Y in 1 bin  of 20 cm
# Z in 400 bins of 0.01 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 4.306922386006912e-13
0, 0, 1, 0
0, 0, 2, 0
0, 0, 3, 0
0, 0, 4, 0
0, 0, 5, 0
0, 0, 6, 0
0, 0, 7, 0
0, 0, 8, 0
0, 0, 9, 0
0, 0, 10, 0
0, 0, 11, 0
0, 0, 12, 0
0, 0, 13, 0
0, 0, 14, 0
0, 0, 15, 0
0, 0, 16, 0
0, 0, 17, 0
0, 0, 18, 0
0, 0, 19, 8.092624606461513e-14
0, 0, 20, 0
0, 0, 21, 0
0, 0, 22, 0
0, 0, 23, 0
0, 0, 24, 0
0, 0, 25, 0
0, 0, 26, 3.350883589700593e-12
0, 0, 27, 2.345134503256574e-12
0, 0, 28, 2.187539878040668e-15
0, 0, 29, 0
0, 0, 30, 0
0, 0, 31, 0
0, 0, 32, 0
0, 0, 33, 0
0, 0, 34, 0
0, 0, 35, 0
0, 0, 36, 0
0, 0, 37, 0
0, 0, 38, 0
0, 0, 39, 0
0, 0, 40, 0
0, 0, 41, 0
0, 0, 42, 0
0, 0, 43, 0
0, 0, 44, 0
0, 0, 45, 0
0, 0, 46, 0
0, 0, 47, 0
0, 0, 48, 0
0, 0, 49, 7.290348338039043e-13
0, 0, 50, 3.153407656525387e-12
0, 0, 51, 0
0, 0, 52, 0
0, 0, 53, 0
0, 0, 54, 5.837312837958519e-12
0, 0, 55, 9.979822957612017e-13
0, 0, 56, 9.961654981807677e-13
0, 0, 57, 1.003957767614638e-12
0, 0, 58, 1.733999554186239e-12
0, 0, 59, 2.41528303433769e-12
0, 0, 60, 1.439346797131591e-12
0, 0, 61, 1.347236558424392e-12
0, 0, 62, 1.450708043276849e-12
0, 0, 63, 5.440006626590554e-13
0, 0, 64, 3.100244887199732e-12
0, 0, 65, 2.871665578940696e-12
0, 0, 66, 3.215177906898403e-12
0, 0, 67, 4.992402758557946e-12
0, 0, 68, 2.706131759649955e-12
