# TOPAS Version: 3.5
# Parameter File: MyNozzle.txt
# Results for scorer DoseAtPhantom
# Scored in component: Phantom
# X in 1 bin  of 20 cm
# Y in 1 bin  of 20 cm
# Z in 400 bins of 0.01 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 4.93725720029925e-11
0, 0, 1, 5.300535357855019e-11
0, 0, 2, 2.337489143217075e-12
0, 0, 3, 2.260659975189538e-12
0, 0, 4, 5.994002516551689e-11
0, 0, 5, 4.299659586703974e-12
0, 0, 6, 2.928994286693909e-12
0, 0, 7, 2.155763198161131e-12
0, 0, 8, 2.830748656312831e-12
0, 0, 9, 3.078598573985625e-12
0, 0, 10, 2.132270271806846e-12
0, 0, 11, 3.663416358462568e-12
0, 0, 12, 5.831163676917051e-12
0, 0, 13, 2.987242181048955e-12
0, 0, 14, 3.658312801996244e-12
0, 0, 15, 9.918671786679489e-12
0, 0, 16, 5.745935411499703e-12
0, 0, 17, 9.678802898038796e-12
0, 0, 18, 5.791467132254535e-12
0, 0, 19, 3.397267710203433e-12
0, 0, 20, 3.146752823590671e-12
0, 0, 21, 1.823461173722229e-11
0, 0, 22, 2.004773951014283e-12
0, 0, 23, 1.841978826411239e-12
0, 0, 24, 1.972699998145644e-12
0, 0, 25, 1.705318612016393e-12
0, 0, 26, 2.081939828868506e-11
0, 0, 27, 9.156386759912039e-11
0, 0, 28, 1.152469526061184e-11
0, 0, 29, 2.67035438900054e-12
0, 0, 30, 2.150921368099246e-12
0, 0, 31, 1.764635638133727e-12
0, 0, 32, 4.959775645740905e-12
0, 0, 33, 4.0001760584496e-12
0, 0, 34, 2.553337532726352e-12
0, 0, 35, 1.753077284033511e-12
0, 0, 36, 3.183641284626448e-12
0, 0, 37, 3.032223127100164e-12
0, 0, 38, 4.147098636719804e-11
0, 0, 39, 3.849683766210532e-11
0, 0, 40, 2.051235049871369e-12
0, 0, 41, 1.905981882738272e-12
0, 0, 42, 2.094842528610474e-12
0, 0, 43, 1.783220598093604e-12
0, 0, 44, 2.372285094059956e-12
0, 0, 45, 2.860856733802319e-12
0, 0, 46, 4.702069896639349e-12
0, 0, 47, 1.574198779143166e-12
0, 0, 48, 2.036671178928806e-12
0, 0, 49, 4.303889276219275e-12
0, 0, 50, 1.103611230179879e-10
0, 0, 51, 1.641596255631816e-12
0, 0, 52, 9.755539475200803e-13
0, 0, 53, 1.743239927409768e-11
0, 0, 54, 1.906463268502856e-12
0, 0, 55, 7.475404301647559e-13
0, 0, 56, 1.370165049127681e-12
0, 0, 57, 9.827707224407956e-13
0, 0, 58, 1.09394123534029e-12
0, 0, 59, 1.314072223430884e-12
0, 0, 60, 4.761622519888764e-12
0, 0, 61, 4.842266778520843e-12
0, 0, 62, 1.140295323442952e-12
0, 0, 63, 1.232746543733398e-12
0, 0, 64, 2.474986144848645e-12
0, 0, 65, 8.11035212513328e-13
0, 0, 66, 2.077505919031997e-13
0, 0, 67, 0
0, 0, 68, 0
0, 0, 69, 0
0, 0, 70, 0
0, 0, 71, 0
0, 0, 72, 0
0, 0, 73, 0
0, 0, 74, 8.869285167412144e-11
0, 0, 75, 5.035171932177285e-11
0, 0, 76, 1.312349534599022e-10
0, 0, 77, 1.158931492439841e-10
0, 0, 78, 2.998167825118969e-10
0, 0, 79, 4.336487835487901e-10
0, 0, 80, 4.710857814949065e-10
0, 0, 81, 1.281882378023624e-09
0, 0, 82, 2.0590640303908e-09
0, 0, 83, 2.79315415241399e-09
0, 0, 84, 4.721729673917707e-09
0, 0, 85, 7.779251021133859e-09
0, 0, 86, 1.232314161825343e-08
0, 0, 87, 1.596283460969516e-08
0, 0, 88, 2.383252706295025e-08
