# TOPAS Version: 3.5
# Parameter File: MyNozzle.txt
# Results for scorer DoseAtPhantom
# Scored in component: Phantom
# X in 1 bin  of 20 cm
# Y in 1 bin  of 20 cm
# Z in 400 bins of 0.01 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 2.244946589735619e-11
0, 0, 1, 0
0, 0, 2, 0
0, 0, 3, 0
0, 0, 4, 0
0, 0, 5, 0
0, 0, 6, 0
0, 0, 7, 5.080728893158692e-11
0, 0, 8, 4.777857970372779e-11
0, 0, 9, 1.483220122243389e-12
0, 0, 10, 0
0, 0, 11, 0
0, 0, 12, 0
0, 0, 13, 2.425749922110865e-12
0, 0, 14, 0
0, 0, 15, 0
0, 0, 16, 0
0, 0, 17, 0
0, 0, 18, 0
0, 0, 19, 0
0, 0, 20, 0
0, 0, 21, 0
0, 0, 22, 0
0, 0, 23, 0
0, 0, 24, 0
0, 0, 25, 0
0, 0, 26, 0
0, 0, 27, 0
0, 0, 28, 0
0, 0, 29, 0
0, 0, 30, 0
0, 0, 31, 0
0, 0, 32, 0
0, 0, 33, 0
0, 0, 34, 0
0, 0, 35, 0
0, 0, 36, 0
0, 0, 37, 6.672509495885687e-14
0, 0, 38, 0
0, 0, 39, 1.18577214019977e-11
0, 0, 40, 0
0, 0, 41, 1.77466650045071e-14
0, 0, 42, 2.355658528484239e-13
0, 0, 43, 9.899904247073765e-13
0, 0, 44, 0
0, 0, 45, 1.067745067709347e-12
0, 0, 46, 4.103644575298611e-14
0, 0, 47, 0
0, 0, 48, 0
0, 0, 49, 0
0, 0, 50, 0
0, 0, 51, 0
0, 0, 52, 5.8580692752989e-17
0, 0, 53, 0
0, 0, 54, 5.659603428270765e-12
0, 0, 55, 2.844420012027005e-12
0, 0, 56, 1.546880679104135e-12
0, 0, 57, 1.878017056103354e-12
0, 0, 58, 1.15245861465052e-10
0, 0, 59, 2.559501222076932e-11
0, 0, 60, 5.336907998865215e-12
0, 0, 61, 1.089513375351903e-11
0, 0, 62, 4.231949859989648e-12
0, 0, 63, 9.326248107122126e-12
0, 0, 64, 4.691569615439262e-12
0, 0, 65, 6.567638360238659e-12
0, 0, 66, 5.452656989118898e-12
0, 0, 67, 2.027080326510999e-12
0, 0, 68, 2.496516448430297e-12
0, 0, 69, 2.052094388513281e-12
0, 0, 70, 1.852060388732313e-12
0, 0, 71, 3.266569957235954e-12
0, 0, 72, 2.636769491984325e-12
0, 0, 73, 3.431643207443824e-12
0, 0, 74, 3.91121076498413e-12
0, 0, 75, 2.068399488144856e-12
0, 0, 76, 2.60021431469637e-12
0, 0, 77, 2.050293962385652e-12
0, 0, 78, 2.107438355769542e-12
0, 0, 79, 1.33723490180343e-12
0, 0, 80, 1.21618980077759e-12
0, 0, 81, 3.881096485858215e-11
0, 0, 82, 2.400894587306635e-12
0, 0, 83, 3.685346298964998e-12
0, 0, 84, 1.978135884261878e-11
0, 0, 85, 3.191825493145672e-12
0, 0, 86, 5.345222528485571e-12
0, 0, 87, 3.402261111729032e-12
0, 0, 88, 4.245726166474117e-12
0, 0, 89, 2.842912103645512e-12
0, 0, 90, 3.145844912691431e-12
0, 0, 91, 2.404794462521065e-12
0, 0, 92, 1.509521240644629e-12
0, 0, 93, 2.2352627561395e-12
0, 0, 94, 2.497927645978004e-12
0, 0, 95, 1.263099108812782e-12
0, 0, 96, 7.382241519471311e-12
0, 0, 97, 4.845021953081563e-12
0, 0, 98, 8.960027858551101e-11
0, 0, 99, 2.151329531185908e-10
0, 0, 100, 2.911160479346364e-10
0, 0, 101, 5.818183712591463e-10
0, 0, 102, 1.051563280896062e-09
0, 0, 103, 1.656654369242005e-09
0, 0, 104, 2.77411116300641e-09
0, 0, 105, 4.665158037653327e-09
0, 0, 106, 6.459738521868985e-09
0, 0, 107, 1.119059067633543e-08
0, 0, 108, 1.557423878750797e-08
0, 0, 109, 2.247774233410382e-08
0, 0, 110, 3.095061273938882e-08
0, 0, 111, 3.870707132591633e-08
0, 0, 112, 4.819106180775634e-08
0, 0, 113, 5.912049516609841e-08
0, 0, 114, 7.178026351084554e-08
0, 0, 115, 8.431759823679386e-08
0, 0, 116, 9.434180725520491e-08
0, 0, 117, 1.021035558324002e-07
0, 0, 118, 1.106700437958352e-07
0, 0, 119, 1.149822850265991e-07
0, 0, 120, 1.172540819993628e-07
0, 0, 121, 1.167212673180984e-07
0, 0, 122, 1.137672569484494e-07
0, 0, 123, 1.105230111875244e-07
0, 0, 124, 1.087439969182924e-07
0, 0, 125, 1.034639609542864e-07
0, 0, 126, 9.965241787313062e-08
0, 0, 127, 9.663809663607026e-08
0, 0, 128, 9.16795244165769e-08
0, 0, 129, 8.873777801454708e-08
0, 0, 130, 8.532866502264369e-08
0, 0, 131, 8.211388546897069e-08
0, 0, 132, 7.948261071533125e-08
0, 0, 133, 7.736789342516204e-08
0, 0, 134, 7.51200843751576e-08
0, 0, 135, 7.329548168399924e-08
0, 0, 136, 7.225252574016849e-08
0, 0, 137, 7.042434901904926e-08
0, 0, 138, 6.872726032725041e-08
0, 0, 139, 6.763699644807275e-08
0, 0, 140, 6.603352176171029e-08
0, 0, 141, 6.435934096771234e-08
0, 0, 142, 6.374230565597827e-08
0, 0, 143, 6.244520278642085e-08
0, 0, 144, 6.188866308320939e-08
0, 0, 145, 6.056959023226227e-08
0, 0, 146, 5.982999340403694e-08
0, 0, 147, 5.885214804379757e-08
0, 0, 148, 5.915551781754402e-08
0, 0, 149, 5.717268791727292e-08
0, 0, 150, 5.720920626117731e-08
0, 0, 151, 5.666681346383484e-08
0, 0, 152, 5.558818472195526e-08
0, 0, 153, 5.456494989175553e-08
0, 0, 154, 5.46345866325737e-08
0, 0, 155, 5.369063416083009e-08
0, 0, 156, 5.283062520788917e-08
0, 0, 157, 5.264323021947348e-08
0, 0, 158, 5.210197429050822e-08
0, 0, 159, 5.151819948423508e-08
0, 0, 160, 5.090200261292921e-08
0, 0, 161, 5.075107978314009e-08
0, 0, 162, 4.967652600385009e-08
0, 0, 163, 4.923731466988102e-08
0, 0, 164, 5.017670190454737e-08
0, 0, 165, 4.853974289176222e-08
0, 0, 166, 4.811686338257459e-08
0, 0, 167, 4.783621676551775e-08
0, 0, 168, 4.738093650757946e-08
0, 0, 169, 4.782762630384241e-08
0, 0, 170, 4.693214705753235e-08
0, 0, 171, 4.595984748334558e-08
0, 0, 172, 4.59268143515601e-08
0, 0, 173, 4.533807995699135e-08
0, 0, 174, 4.490969729431527e-08
0, 0, 175, 4.463058189685398e-08
0, 0, 176, 4.416781607119447e-08
0, 0, 177, 4.384698470971671e-08
0, 0, 178, 4.367182526721081e-08
0, 0, 179, 4.408347820117342e-08
0, 0, 180, 4.29121307377045e-08
0, 0, 181, 4.292158095609011e-08
0, 0, 182, 4.312173729204005e-08
0, 0, 183, 4.196699876501953e-08
0, 0, 184, 4.162914279959296e-08
0, 0, 185, 4.157764976753242e-08
0, 0, 186, 4.125948294131376e-08
0, 0, 187, 4.100438033560749e-08
0, 0, 188, 4.094212968652755e-08
0, 0, 189, 4.106994921926344e-08
0, 0, 190, 4.04884197280353e-08
0, 0, 191, 4.010447440805365e-08
0, 0, 192, 4.016716559362976e-08
0, 0, 193, 4.026120947742129e-08
0, 0, 194, 4.025766031645617e-08
0, 0, 195, 3.957699945544846e-08
0, 0, 196, 3.911468837713983e-08
0, 0, 197, 3.98165376225279e-08
0, 0, 198, 3.89694143621e-08
0, 0, 199, 3.939741333169877e-08
0, 0, 200, 3.883738486365473e-08
0, 0, 201, 3.823811312031467e-08
0, 0, 202, 3.838289330815314e-08
0, 0, 203, 3.807309667536174e-08
0, 0, 204, 3.818935212507313e-08
0, 0, 205, 3.724196773191579e-08
0, 0, 206, 3.69711834480313e-08
0, 0, 207, 3.701805084688203e-08
0, 0, 208, 3.690058747451985e-08
0, 0, 209, 3.684887772692491e-08
0, 0, 210, 3.673355308819737e-08
0, 0, 211, 3.660157688045729e-08
0, 0, 212, 3.66023797937487e-08
0, 0, 213, 3.664214531795551e-08
0, 0, 214, 3.636067447132518e-08
0, 0, 215, 3.567979334206939e-08
0, 0, 216, 3.554677618922142e-08
0, 0, 217, 3.543573612319051e-08
0, 0, 218, 3.537646975360076e-08
0, 0, 219, 3.539419068943062e-08
0, 0, 220, 3.561589778655616e-08
0, 0, 221, 3.468501219572317e-08
0, 0, 222, 3.463528130964733e-08
0, 0, 223, 3.439540208205472e-08
0, 0, 224, 3.427421191304347e-08
0, 0, 225, 3.42182673307434e-08
0, 0, 226, 3.445186891326557e-08
0, 0, 227, 3.425092387487894e-08
0, 0, 228, 3.35994947420204e-08
0, 0, 229, 3.340350573921569e-08
0, 0, 230, 3.356668543119667e-08
0, 0, 231, 3.350733734919231e-08
0, 0, 232, 3.350022481640735e-08
0, 0, 233, 3.357033051543112e-08
0, 0, 234, 3.365718370673676e-08
0, 0, 235, 3.310312024495943e-08
0, 0, 236, 3.295113160106666e-08
0, 0, 237, 3.277229154718952e-08
0, 0, 238, 3.248276669864936e-08
0, 0, 239, 3.262203662757202e-08
0, 0, 240, 3.224746336627504e-08
0, 0, 241, 3.226428901825784e-08
0, 0, 242, 3.201563458787859e-08
